client: 0
0.000132555
0.91058326

client: 1
0.000184393
1.8926083

client: 2
0.000244457
2.8925245

client: 3
0.000024945
8.409355

client: 4
0.000244654
8.911327

client: 5
0.000216274
9.412718

client: 6
0.000252215
9.915464

client: 7
0.00026825
10.419825

client: 8
0.000065687
10.920953

client: 9
0.000109767
15.133209

