client: 0
0.000141437
0.41176578

client: 1
0.00002946
1.3853192

client: 2
0.00019768
2.8934474

client: 3
0.000236301
3.3955622

client: 4
0.000246034
4.395539

client: 5
0.000088933
8.408419

client: 6
0.000039724
11.424862

client: 7
0.000241954
13.533433

client: 8
0.000240253
14.135626

client: 9
0.000101289
14.732612

