client: 0
0.000033816 0.002304938 0.043556053 0.084543906 0.12552965 0.16655038 0.20753871 0.24854782 0.2895559 0.33055902
0.002303535 0.043555755 0.08454362 0.12552936 0.16654883 0.20753837 0.24854761 0.2895557 0.33055025 0.37153974

