client: 0
0.000054278 0.20125265 0.5009324 0.8008401 1.1013314 1.4012953 1.7012384 2.0008228 2.3003962 2.6011987
0.20125103 0.5009322 0.8008398 1.1013311 1.4012935 1.7012382 2.0008225 2.300396 2.6011977 2.9001102

client: 1
0.000074974 0.27593726 0.5760724 0.87629503 1.1758256 1.4761909 1.7762932 2.0762076 2.3759086 2.6761894
0.2759366 0.5760722 0.8762948 1.1758254 1.4761893 1.7762929 2.0762074 2.3759086 2.6761873 2.9762905

client: 2
0.000099895 0.05076499 0.4265588 0.80138534 1.1762009 1.5507574 1.9261217 2.3010876 2.6762292 3.0509422
0.050763752 0.42655855 0.80138516 1.1762006 1.5507555 1.9261215 2.3010874 2.676229 3.0509412 3.4257007

