client: 0
0.000170726
0.13772924

client: 1
0.000055237
0.33860654

client: 2
0.000274002
0.51427823

client: 3
0.000258058
0.516241

client: 4
0.0002843
0.5359532

client: 5
0.000217452
0.60432535

client: 6
0.000126378
0.63900614

client: 7
0.000052226
0.7812832

client: 8
0.000273611
0.8816503

client: 9
0.000273434
1.4840337

