client: 0
0.0000504
0.034106456

client: 1
0.000241327
0.10368084

client: 2
0.000244541
0.17772594

client: 3
0.000244234
0.5792063

client: 4
0.000191272
0.6161454

client: 5
0.000138868
0.6819457

client: 6
0.00024108
0.8408745

client: 7
0.000149794
1.1821904

client: 8
0.000090027
1.2838509

client: 9
0.000273292
1.5833468

