client: 0
0.000140899
1.1893134

client: 1
0.000258452
1.3326566

client: 2
0.000260975
1.5337076

client: 3
0.000255482
1.7317653

client: 4
0.000052628
1.8335491

client: 5
0.000065595
2.034281

client: 6
0.000227355
2.0927827

client: 7
0.000108035
2.435615

client: 8
0.000132903
2.6359382

client: 9
0.000190078
2.7358444

