client: 0
0.000054385 0.07412248 0.14958844 0.37372518 0.59943604 0.82367796 1.0492126 1.274508 1.4988793 1.7241349
0.07412139 0.1495882 0.37372497 0.59943575 0.82367635 1.0492123 1.2745078 1.4988792 1.724133 1.9493148

client: 1
0.000121506 0.075209774 0.29984125 0.52450186 0.75012755 0.97506607 1.2004645 1.4251305 1.6505347 1.8754768
0.07520851 0.29984102 0.5245016 0.75012726 0.97506386 1.2004642 1.4251304 1.6505344 1.8754747 2.0995207

client: 2
0.000066387 0.30010226 0.5245695 0.7500949 0.9741908 1.2000071 1.425077 1.6495475 1.8745989 2.0999033
0.30010086 0.52456933 0.75009465 0.97419053 1.2000052 1.4250767 1.6495472 1.8745987 2.0998952 2.3249667

