client: 0
0.000128834 0.061010297 0.28617316 0.5111715 0.7366499 0.9612579 1.1859918 1.4109638 1.6360137 1.8609602
0.061008647 0.28617293 0.5111713 0.7366496 0.9612478 1.1859915 1.4109637 1.6360136 1.8609582 2.086591

client: 1
0.000071532 0.1358892 0.36112535 0.58595926 0.8108387 1.0360302 1.2608098 1.4860504 1.7101245 1.935928
0.13588776 0.3611251 0.5859589 0.8108384 1.0360284 1.2608095 1.4860501 1.710124 1.9359261 2.1607664

client: 2
0.000123341 0.21079221 0.43578017 0.66106886 0.88576114 1.1109399 1.3359957 1.5608766 1.7852191 2.010721
0.21079096 0.43577993 0.6610687 0.88576096 1.1109381 1.3359954 1.5608764 1.785219 2.010719 2.2358842

