client: 0
0.000126618 0.35916433 0.51185775 0.9208963 1.1769415 2.8061175 3.9020627 4.1068583 4.260998 4.36395
0.35915497 0.51185745 0.9208961 1.1769413 2.8061156 3.9020624 4.1068583 4.260998 4.363948 5.81721

client: 1
0.000170781 0.06393541 0.6725151 1.384501 1.9467227 2.5048661 2.6588137 2.7618937 3.1278183 3.6348078
0.06393421 0.6725148 1.3845007 1.9467225 2.5048642 2.6588135 2.7618937 3.127818 3.6348066 7.1333065

client: 2
0.000076567 2.292493 2.4467423 2.9087307 3.1674674 4.388231 6.625995 6.729711 7.046155 7.1991324
2.2924914 2.446742 2.9087305 3.167467 4.3882294 6.6259947 6.729711 7.046155 7.1991315 9.225817

client: 3
0.000119675 0.5230561 1.9573197 7.309161 9.835679 10.090672 10.296648 10.653956 10.757491 11.373763
0.5230549 1.9573195 7.3091607 9.835678 10.090671 10.296648 10.653956 10.757491 11.373762 11.426097

