client: 0
0.000034755 0.15479417 0.91283107 1.473784 1.9324577 1.9842143 3.572572 3.9808474 4.4928694 4.5961423
0.15479286 0.91283077 1.4737837 1.9324574 1.9842122 3.5725718 3.9808474 4.4928694 4.5961404 4.809314

client: 1
0.000045039 3.9981165 6.2771087 6.3284 7.6561117 7.7587547 7.9719286 8.27983 8.536592 8.690215
3.9981153 6.277108 6.3283997 7.6561117 7.7587523 7.971928 8.27983 8.536592 8.690214 9.15038

client: 2
0.000060279 0.26806793 8.330124 8.485737 8.9939165 9.302127 10.851667 10.903533 11.007142 11.3741
0.26806664 8.330123 8.485736 8.9939165 9.302125 10.851667 10.903533 11.007142 11.374099 12.600267

client: 3
0.000117737 5.801283 8.698708 13.850895 14.004125 14.261367 14.416083 15.077278 15.180823 15.494347
5.801282 8.698708 13.850895 14.004124 14.261365 14.416083 15.077278 15.180823 15.494344 15.700091

