client: 0
0.000141283
0.11496994

client: 1
0.000183276
0.23893526

client: 2
0.000237779
0.6225075

client: 3
0.000246869
0.7182565

client: 4
0.000254261
1.0886621

client: 5
0.000088865
1.4961777

client: 6
0.000132861
1.6570919

client: 7
0.000241005
1.9374545

client: 8
0.000224172
3.0032127

client: 9
0.000067509
4.0048447

