client: 0
0.000228001
0.013317178

client: 1
0.000031207
0.11459557

client: 2
0.000250481
0.3155037

client: 3
0.000226468
0.5035903

client: 4
0.000186326
0.5150084

client: 5
0.000115643
0.5366853

client: 6
0.000224433
0.6372719

client: 7
0.000071001
0.88089985

client: 8
0.000233965
1.6815362

client: 9
0.000127852
1.782517

