client: 0
0.000148203
0.013852367

client: 1
0.000244436
0.07720737

client: 2
0.000191782
0.10404786

client: 3
0.000244299
0.33804482

client: 4
0.000098315
0.5027885

client: 5
0.000049687
0.5144821

client: 6
0.000071475
0.5362312

client: 7
0.000246474
0.6797614

client: 8
0.000235128
1.0161065

client: 9
0.000086383
1.0369952

