client: 0
0.000130477
0.001412676

client: 1
0.000086814
0.002543741

client: 2
0.0002237
0.015215349

client: 3
0.000029626
0.015230539

client: 4
0.000194548
0.015241919

client: 5
0.000031821
0.035537455

client: 6
0.000224425
0.11550232

client: 7
0.000079119
0.3154596

client: 8
0.000155158
0.31664523

client: 9
0.000236248
0.515431

