client: 0
0.000116832 0.000801681 0.00105733 0.00126629 0.001468477 0.001633603 0.001797553 0.00199384 0.002212584 0.002382851 0.002586627 0.002774137 0.002918251 0.003060809 0.003223236 0.003488918 0.003702896 0.003893817 0.004172861 0.004410084 0.004558975 0.004701528 0.00485798 0.005096156 0.0053526 0.005600692 0.005780539 0.006041852 0.006236316 0.006391829 0.006595157 0.006734346 0.006945658 0.007253604 0.007384659 0.007559532 0.007755857 0.007948374 0.00814503 0.008313841 0.008515834 0.008693897 0.008922787 0.009101709 0.00927478 0.009414995 0.009563706 0.009768773 0.009962513 0.010106584 0.010263532 0.010456632 0.010619892 0.010816426 0.011033104 0.011268472 0.011447922 0.011624516 0.011816862 0.011973973 0.012160503 0.012422254 0.012690969 0.012880756 0.01305729 0.013246609 0.013457932 0.013686514 0.013860088 0.014106466 0.014374801 0.014642581 0.014839561 0.015044064 0.015341081 0.015658919 0.015895125 0.016084079 0.016295526 0.016505238 0.016699648 0.016922971 0.017069073 0.017284729 0.017495012 0.017740948 0.017994173 0.018183496 0.018346611 0.018549584 0.018812314 0.018983748 0.019209314 0.019436307 0.019674735 0.019910244 0.020193359 0.020504612 0.020708656 0.021019004 0.021278953 0.021533184 0.021691758 0.021874016 0.022065174 0.022288617 0.022501256 0.022679145 0.022894016 0.023078471 0.023299381 0.023505324 0.023702744 0.023924544 0.02414262 0.02433462 0.024534823 0.02475356 0.024915004 0.02511724 0.025323013 0.025549296 0.025748344 0.025993627 0.026225016 0.0264294 0.026636202 0.026920857 0.027120821 0.027345084 0.027520008 0.027762547 0.028095555 0.028276391 0.02855281 0.028797504 0.028991107 0.029210055 0.029394427 0.029633615 0.029831544 0.0300905 0.03029167 0.030505853 0.030752232 0.030934023 0.03116176 0.031343676 0.031565256 0.0318068 0.032028325 0.032263506 0.032510925 0.03266226 0.032905523 0.03312048 0.033355873 0.033624742 0.03386979 0.03409242 0.034275226 0.034514476 0.03471491 0.034885406 0.035101693 0.0352561 0.035412576 0.03568031 0.035971865 0.036213737 0.036488 0.036677033 0.03689272 0.037184466 0.037423115 0.037636913 0.037878618 0.038106527 0.03831788 0.038540386 0.03874675 0.03899801 0.03923015 0.039481226 0.03963941 0.039829463 0.039996248 0.040165868 0.04037485 0.040567756 0.04078516 0.041040935 0.04128872 0.041520037 0.04178983 0.042021997 0.042266935 0.042424023 0.04274236 0.043005515 0.043212373 0.043503903 0.043670695 0.04393403 0.044150624 0.044330675 0.044563793 0.04477416 0.044978797 0.04517331 0.045391273 0.045684274 0.045860827 0.046051785 0.046280455 0.0464922 0.04663786 0.04687164 0.047065563 0.047286242 0.047538277 0.047716144 0.047877993 0.048200537 0.04840012 0.04858951 0.048760045 0.048969164 0.049133856 0.049329564 0.04960013 0.04975973 0.04996709 0.05016825 0.05034054 0.050618343 0.050878935 0.05109474 0.051333647 0.051481623 0.051677085 0.05183317 0.051973443 0.052169345 0.05231386 0.05246183 0.052617185 0.052816145 0.053058516 0.05328392 0.053526025 0.05374093 0.053934067 0.05413819 0.054356582 0.05462259 0.054818664 0.05498623 0.05516169 0.055349097 0.055525497 0.05570677 0.055848416 0.05604688 0.05620676 0.056420363 0.056638878 0.05681451 0.056980576 0.05712918 0.057286847 0.057493202 0.057713013 0.05795256 0.058106393 0.05836541 0.058602948 0.058808513 0.059093382 0.05928213 0.05943304 0.059607264 0.059815414 0.06001809 0.060173534 0.06031138 0.060476962 0.060658082 0.06086464 0.06108922 0.06128001 0.061438695 0.06165872 0.06184389 0.06200045 0.062122215 0.062368087 0.062590085 0.06289045 0.06316006 0.06334823 0.06353061 0.06369299 0.0638535 0.06408639 0.06429771 0.06454311 0.06472897 0.06494626 0.06513103 0.06537037 0.06563323 0.06581766 0.06605042 0.066188894 0.06633508 0.06650544 0.066715024 0.06692842 0.06712081 0.06728054 0.0674606 0.06770145 0.06789233 0.06809964 0.06829881 0.06849866 0.06870364 0.06894049 0.06917969 0.069337666 0.06955818 0.06979951 0.070077255 0.07026384 0.07053389 0.0707612 0.07095921 0.07115496 0.0713601 0.07153636 0.07173148 0.07194866 0.07212677 0.07236582 0.07254271 0.07280239 0.07307529 0.07325848 0.073406115 0.07365007 0.07387169 0.07406669 0.07423797 0.07443838 0.07461808 0.07476603 0.0749124 0.07510875 0.075277194 0.07546744 0.07570067 0.075896114 0.076156184 0.07633875 0.07647698 0.0766282 0.07679091 0.07692727 0.07707528 0.07727429 0.07741704 0.077625945 0.0778057 0.077958755 0.078118704 0.078341186 0.078542046 0.078760795 0.078981236 0.079128616 0.07934026 0.07947806 0.07964092 0.07983124 0.08002525 0.08030848 0.08048783 0.08065923 0.08104868 0.0815427 0.0820825 0.08228572 0.082631014 0.08285183 0.083119676 0.08330809 0.083519936 0.08369738 0.083899885 0.08409773 0.08429973 0.084549725 0.08472848 0.0849169 0.085073456 0.08530972 0.085471734 0.08569188 0.08590299 0.0860512 0.086198136 0.08646728 0.08663975 0.08687833 0.08704442 0.08725416 0.087428704 0.08764244 0.08781085 0.08796713 0.088166974 0.08829858 0.08847143 0.088654675 0.088847145 0.08904971 0.08932411 0.089515865 0.089702986 0.08987782 0.09007235 0.09027291 0.09046963 0.09068986 0.09091025 0.091168575 0.091390386 0.09154495 0.09173102 0.09187867 0.09203427 0.09217639 0.092390426 0.09252085 0.092696704 0.09287758 0.093044266 0.09320733 0.0933874 0.09356169 0.093786776 0.09403095 0.09425591 0.09445479 0.094686545 0.094869554 0.095103815 0.095276326 0.09551461 0.09575182 0.096043475 0.09619968 0.0966956 0.09692063 0.09709972 0.097265385 0.09745641 0.0977139 0.097902946 0.09802277 0.09820796 0.09841475 0.098695025 0.09890487 0.0990781 0.09925817 0.09943395 0.09966303 0.099821545 0.10009013 0.10022672 0.100401595 0.10064283 0.10082843 0.100993656 0.10121212 0.101438604 0.10168633 0.101947345 0.10212644 0.1022839 0.102462746 0.10272637 0.10290126 0.103045814 0.10328441 0.10344519 0.1036596 0.10382767 0.103978135 0.10415673 0.10447775 0.10473989 0.10497992 0.1051711 0.10540799 0.105643995 0.105828606 0.106038645 0.10620438 0.106397815 0.106610104 0.1067839 0.10700303 0.10716674 0.10731079 0.10750956 0.10766459 0.107861035 0.108006835 0.10820013 0.108378746 0.10853859 0.108757466 0.108897835 0.10909772 0.109269634 0.10942831 0.109617285 0.1097668 0.10997971 0.11015707 0.11032072 0.11049918 0.11072093 0.11092714 0.11114608 0.11127648 0.11143671 0.11162075 0.11190294 0.11206102 0.112226985 0.112434626 0.11264108 0.11279772 0.11300736 0.11324935 0.113445945 0.11363627 0.11382694 0.114029065 0.114180095 0.11440904 0.11459318 0.11476508 0.11498235 0.11516999 0.11539955 0.115608074 0.115790345 0.115998395 0.11618073 0.11636013 0.11658571 0.11678481 0.1169801 0.11716556 0.11739539 0.117501006 0.1176525 0.117894 0.11804568 0.11823439 0.11838201 0.118571274 0.11878844 0.11897648 0.11914436 0.11933868 0.11952474 0.11970485 0.11985455 0.12005371 0.120207794 0.12039075 0.120614536 0.12080198 0.12094762 0.121193714 0.121376485 0.12156394 0.121734895 0.12186408 0.12207316 0.12220796 0.122304246 0.12245025 0.12264485 0.12274721 0.122955315 0.1231949 0.12339093 0.12361543 0.123728365 0.12394401 0.124131285 0.12427034 0.12446177 0.12465856 0.1248136 0.1250272 0.12516686 0.12529947 0.12549125 0.12568831 0.12587066 0.12598632 0.12617974 0.12638728 0.1265822 0.1267619 0.12692419 0.1271092 0.12731768 0.12751609 0.12772062 0.12789342 0.12808459 0.12823436 0.12839507 0.12858626 0.12878782 0.12899548 0.12919907 0.12936358 0.12955669 0.12977254 0.12992592 0.13009313 0.13027515 0.13050382 0.13062869 0.13082561 0.13092647 0.13108644 0.13128753 0.13146316 0.1316716 0.13190848 0.1320732 0.13230027 0.1324581 0.13266274 0.13279404 0.1329976 0.13324407 0.13347624 0.13356908 0.13378988 0.13400091 0.13421804 0.13436103 0.13446371 0.1347045 0.13487339 0.13504311 0.13524681 0.13545476 0.13564815 0.13585992 0.13608415 0.13627005 0.13642435 0.13662678 0.13681895 0.13700038 0.13716072 0.1373877 0.13753717 0.13771048 0.13787816 0.13799055 0.13818641 0.13838482 0.1386746 0.13887993 0.13908981 0.13925555 0.13938645 0.1395113 0.13964991 0.13979995 0.13998923 0.1401397 0.14035238 0.14061728 0.14078537 0.14094855 0.14114305 0.1413394 0.1414735 0.14169084 0.1418529 0.14200354 0.14209574 0.14223962 0.14239644 0.14253934 0.14270365 0.14283437 0.1429843 0.14322613 0.14334513 0.14353633 0.14367539 0.14385934 0.14406118 0.14419585 0.14435574 0.14453751 0.14469582 0.14485344 0.14504407 0.14524102 0.14537603 0.14548075 0.14563003 0.14577614 0.1459223 0.14607854 0.14630681 0.14646025 0.14664021 0.14681686 0.14704181 0.1471554 0.14737333 0.14754865 0.1477855 0.14798851 0.14818813 0.14839618 0.14858912 0.14873482 0.14894326 0.14915188 0.14935672 0.1495336 0.1496573 0.14979757 0.15001974 0.15019329 0.15036766 0.15053731 0.1507202 0.15087818 0.15101619 0.15117584 0.1513848 0.15157811 0.15177397 0.15190966 0.1521239 0.15231061 0.15253296 0.15271579 0.15288837 0.1530263 0.15318048 0.15332127 0.15342197 0.1536119 0.15376702 0.15392825 0.1540576 0.15416035 0.15434901 0.15449412 0.15464246 0.15479329 0.15493855 0.1550883 0.15528361 0.15545817 0.1556768 0.1558279 0.1560434 0.15622543 0.15641858 0.15660568 0.15677238 0.15696606 0.15725029 0.15745246 0.1576491 0.15789007 0.158074 0.15822591 0.15831426 0.15842429 0.15856585 0.15871832 0.15886708 0.1590066 0.15915062 0.15928677 0.15946756 0.1597129 0.15987901 0.16001767 0.16015784 0.16034567 0.16056097 0.16069663 0.16083072 0.1609944 0.16122015 0.1613844 0.16160092 0.16172072 0.16186915 0.16202149 0.16224155 0.16241363 0.16261573 0.16284594 0.16299914 0.16319537 0.16338314 0.16360794 0.16378148 0.16397567 0.16412497 0.16425693 0.16441132 0.16465151 0.16488685 0.16509666 0.16534695 0.1655086 0.16565846 0.16582197 0.16600323 0.16612494 0.16632487 0.16651674 0.16676481 0.16696116 0.16716824 0.16729203 0.16744334 0.16764824 0.1678483 0.16798438 0.16813669 0.16831261 0.16852336 0.16874462 0.1689752 0.1691268 0.16932063 0.1694727 0.16966173 0.16985486 0.17003743 0.17018634 0.1704477 0.17063048 0.17080812 0.17093444 0.17108786 0.17133038 0.17158535 0.17187071 0.17206423 0.1722009 0.17235848 0.17258051 0.17276974 0.1729479 0.17307867 0.17324409 0.17343085 0.17362177 0.17377666 0.17392036 0.17406742 0.17426851 0.17441739 0.17455634 0.17469877 0.17487085 0.17504124 0.17524487 0.17542869 0.17559758 0.1757446 0.17601106 0.17619465 0.17639136 0.17654045 0.17666002 0.17686331 0.17705086 0.17725642 0.17748846 0.17769754 0.17783089 0.1779964 0.17813225 0.17828052 0.17851876 0.17871876 0.17903557 0.17922878 0.17945859 0.17966141 0.17978773 0.17993703 0.18009229 0.18023911 0.18038355 0.18061556 0.18079066 0.18099126 0.18112198 0.18126717 0.18142037 0.18161209 0.18177292 0.18190688 0.18209761 0.18225679 0.18240604 0.1825636 0.1827359 0.18293612 0.18307132 0.18323466 0.18337245 0.18353848 0.18378231 0.18397857 0.1841156 0.18430063 0.184508 0.18469706 0.18484169 0.18498896 0.18519907 0.18539248 0.18559317 0.18572971 0.18588153 0.18606894 0.1862195 0.1863716 0.18653446 0.1866773 0.18681085 0.18697822 0.18715422 0.187344 0.18755217 0.18769267 0.18783747 0.18803959 0.1881769 0.18832825 0.18847165 0.18862513 0.1887807 0.18895753 0.18911478 0.18927173 0.1894783 0.18967211 0.18983573 0.18999246 0.1901502 0.19036436 0.1906383 0.19078425 0.19093882 0.19113363 0.19130564 0.19149995 0.1916658 0.1918242 0.19200444 0.19215119 0.19228807 0.19244203 0.19265722 0.19285901 0.19302952 0.19318283 0.19336781 0.1935281 0.19366725 0.19385745 0.19403163 0.19420812 0.1943614 0.194517 0.19465485 0.19484289 0.19498941 0.19515876 0.19528499 0.19542882 0.19567321 0.19587034 0.1960196 0.19618854 0.19633532 0.1964804 0.19668886 0.19689612 0.1970708 0.19726054 0.19744873 0.19760355 0.19778065 0.19794302 0.19810595 0.19830476 0.19848141 0.1986388 0.19881386 0.19902128 0.19918688 0.19936602 0.19953817 0.19972166 0.19985892 0.20005222 0.20028669 0.20046051 0.20064758 0.20084926 0.20100404 0.20117916 0.20138305 0.20164888 0.20182253 0.20196171 0.20210709 0.20225132 0.20245881 0.20263585 0.20281166 0.20295133 0.20309085 0.20323159 0.20339249 0.20352691 0.20371635 0.20391832 0.2041069 0.20426717 0.20441687 0.20456123 0.20471673 0.20485517 0.20502758 0.20523347 0.20541401 0.20562358 0.20585921 0.20603837 0.20619969 0.2064025 0.20668325 0.20683724 0.20703216 0.2071927 0.20736037 0.20751905 0.20772438 0.20789738 0.2080313 0.20819212 0.20833716 0.20853925 0.20877813 0.2089745 0.20913506 0.2093259 0.20945969 0.20960884 0.20974758 0.20991002 0.21015231 0.21035093 0.21050046 0.21064885 0.21078542 0.21099287 0.21118578 0.21134129 0.21150886 0.21166651 0.21181056 0.21195507 0.21213974 0.21233587 0.21256278 0.21270248 0.2129345 0.21309559 0.21326564 0.2134404 0.21358432 0.21373664 0.21393889 0.2141349 0.21431802 0.21447599 0.21466224 0.21480404 0.2149855 0.21516424 0.21535233 0.21548067 0.2157061 0.21589468 0.21604493 0.21618226 0.21635506 0.2165508 0.21677777 0.21694247 0.21719322 0.2173478 0.21749425 0.21769741 0.21790111 0.21803921 0.2182354 0.21838143 0.21853161 0.21868649 0.21881883 0.21896416 0.2191109 0.21926665 0.21941417 0.21955721 0.21972921 0.21989143 0.22004949 0.22021922 0.22043264 0.22061603 0.22078653 0.22095574 0.22112638 0.22127493 0.22145985 0.22166607 0.22181888 0.22195287 0.22210522 0.22223894 0.22243987 0.22264162 0.22287475 0.22306196 0.22323518 0.22336753 0.2235536 0.22373623 0.22388238 0.22403093 0.22420335 0.2243573 0.22449906 0.22465333 0.22479972 0.22494024 0.22513922 0.22530244 0.22542918 0.22561222 0.2258253 0.22598262 0.22616376 0.22636852 0.22654602 0.22671568 0.22689417 0.2270966 0.22725302 0.22739775 0.22763051 0.22781484 0.22803128 0.22821291 0.2284288 0.22864272 0.22883165 0.22902478 0.22918878 0.22942306 0.22955361 0.22970352 0.22985299 0.22999993 0.2301417 0.23028272 0.23043828 0.23062581 0.23077391 0.23094042 0.23107238 0.23122202 0.23136085 0.23151039 0.23167619 0.23183236 0.23206693 0.23227444 0.2323921 0.23259465 0.23279501 0.23293686 0.2331428 0.23333645 0.23347306 0.23362525 0.23382348 0.23399359 0.23417898 0.23430307 0.2345239 0.23483019 0.23499347 0.23514247 0.23528557 0.23543243 0.235585 0.23577555 0.23596993 0.23611379 0.23628269 0.23643513 0.23657139 0.23676053 0.236964 0.23709412 0.23724505 0.23738568 0.23762771 0.23784345 0.23798431 0.23813021 0.23827706 0.23841466 0.23861589 0.23878743 0.23898165 0.23916939 0.23942745 0.23962009 0.23982391 0.2399874 0.24015279 0.2402863 0.24042891 0.24058451 0.24078539 0.24092433 0.24105859 0.24124531 0.24152783 0.24165255 0.24180642 0.24194565 0.24213298 0.24228774 0.24252108 0.24270003 0.2428947 0.24303715 0.24317227 0.2433257 0.24346906 0.24366665 0.24381216 0.24400508 0.24418582 0.24436417 0.24450019 0.24464539 0.24479094 0.24497232 0.24515875 0.24537656 0.2455302 0.2457251 0.24586414 0.24601004 0.246165 0.24638484 0.24664803 0.24685757 0.2470029 0.2471555 0.24729405 0.2475 0.24770877 0.2478833 0.24802883 0.24821797 0.2483696 0.24858233 0.24871327 0.24887685 0.24901427 0.2491707 0.24936657 0.24952853 0.2497122 0.24983956 0.24999224 0.25014853 0.25034484 0.25050458 0.25070414 0.2508662 0.25102907 0.2512095 0.2513535 0.25153512 0.25170422 0.2518383 0.25200215 0.25218952 0.2523348 0.2524949 0.25264156 0.25277582 0.2529774 0.25318983 0.25336745 0.25351697 0.25367737 0.253885 0.2540595 0.25427166 0.2544767 0.25468266 0.25489914 0.2550441 0.2552637 0.25541803 0.25559005 0.25573173 0.25587678 0.2560997 0.25630936 0.25647575 0.2566626 0.25684422 0.2569926 0.25719455 0.25739232 0.2575436 0.25768095 0.25786376 0.2580164 0.2582277 0.2583901 0.2585606 0.25872314 0.2588738 0.2590939 0.2592569 0.25939265 0.25954777 0.25969967 0.25983766 0.26000407 0.26014182 0.26027593 0.2604204 0.26056382 0.2607587 0.26093456 0.2610959 0.2612584 0.26141074 0.26161125 0.26184583 0.26205635 0.26221105 0.26237857 0.26264116 0.2627791 0.26293868 0.2630853 0.2632777 0.26340908 0.26363817 0.26386628 0.26400495 0.26415738 0.26429176 0.26444843 0.2646036 0.26473993 0.2648936 0.26503736 0.2651791 0.265329 0.26548937 0.26571053 0.265865 0.2660585 0.2662555 0.26640713 0.266623 0.26676625 0.2669764 0.26714814 0.2673312 0.2674902 0.2676744 0.2678162 0.2679825 0.26817992 0.26831183 0.2685094 0.26865914 0.26881632 0.26899907 0.26919678 0.2693391 0.26951632 0.26963696 0.26978362 0.27005705 0.2702307 0.2704198 0.27055874 0.27073663 0.27090484 0.2710564 0.27120575 0.27139387 0.27156585 0.27170712 0.2718459 0.27208173 0.2723239 0.27247494 0.27264675 0.2728347 0.27302328 0.2731662 0.27330613 0.27346647 0.27361113 0.27381924 0.27400625 0.27415568 0.27436265 0.2745407 0.27468204 0.2748624 0.27502424 0.2751829 0.27536646 0.2755364 0.27574942 0.2759839 0.27616316 0.27636662 0.27654502 0.27669686 0.2768528 0.277027 0.27718157 0.27732196 0.277555 0.27777952 0.27792042 0.27812707 0.27832368 0.27846065 0.27860227 0.27881917 0.27894077 0.2791004 0.27923957 0.2793769 0.279545 0.27972707 0.2798701 0.2800792 0.2802695 0.2804708 0.28063178 0.28085253 0.28106084 0.28120676 0.2813501 0.28153098 0.28170255 0.28190106 0.28203598 0.2822103 0.28239 0.28252813 0.28267467 0.28285146 0.28301018 0.2831777 0.2833078 0.2835253 0.28366077 0.28389156 0.284047 0.28420585 0.28434348 0.28449368 0.28467897 0.2848915 0.28502408 0.28517014 0.28530768 0.28546527 0.28565603 0.28583634 0.28600264 0.28614354 0.28634655 0.28649288 0.2866616 0.28678986 0.2869275 0.2870735 0.2872364 0.28738743 0.28756273 0.28774256 0.28796116 0.28813177 0.2883576 0.28851482 0.2887253 0.28891528 0.2890517 0.2892582 0.2893943 0.28963438 0.28982264 0.28997344 0.29011267 0.29029754 0.2905193 0.2907185 0.29090887 0.29107434 0.2912058 0.2914886 0.29172614 0.29191798 0.2920848 0.29222295 0.292375 0.29256877 0.29271045 0.2928665 0.2930104 0.2932274 0.29340664 0.29358923 0.29377896 0.29399246 0.2941541 0.29434296 0.29448712 0.29464522 0.29482418 0.29503587 0.29521838 0.29542246 0.29556856 0.2957112 0.29586494 0.29601792 0.2961555 0.2962993 0.2964372 0.296603 0.29677176 0.29693907 0.29708618 0.29721713 0.29739767 0.297627 0.29777247 0.2980327 0.29820448 0.29835057 0.29855326 0.29869488 0.29884213 0.29899064 0.2992005 0.2994165 0.29960167 0.2997879 0.29993504 0.30007544 0.30028313 0.30050328 0.30067277 0.300897 0.30104655 0.30125308 0.3013833 0.30152947 0.30172873 0.3019266 0.30208123 0.3022366 0.30240312 0.3025946 0.3027659 0.3029491 0.30310887 0.3032635 0.303427 0.3036443 0.3038006 0.30399454 0.30413395 0.30428457 0.30445534 0.30467308 0.30483443 0.30503297 0.30525303 0.30540615 0.30554944 0.30564538 0.30583116 0.3059903 0.30615026 0.30628052 0.30647826 0.30664182 0.30678552 0.30693695 0.3070333 0.3071824 0.30733064 0.30751643 0.3076698 0.30776343 0.30790976 0.30807295 0.3082698 0.30847266 0.30875233 0.30891046 0.30915308 0.30933046 0.30947116 0.30962506 0.30979568 0.31000847 0.31018737 0.31036553 0.31056112 0.3107205 0.31092295 0.3110903 0.31123862 0.31138307 0.31152946 0.31170794 0.31188226 0.31201324 0.31218165 0.31231382 0.3124669 0.31260592 0.31276485 0.3129516 0.3130901 0.3132541 0.31343594 0.31361842 0.3137849 0.31398013 0.31412718 0.3143352 0.31447437 0.31467763 0.31481916 0.31497455 0.31516746 0.3153041 0.31546006 0.3156265 0.3157536 0.31590152 0.31604204 0.3162008 0.31639457 0.31662226 0.31682628 0.31699622 0.3171788 0.31731412 0.31745973 0.31762782 0.31780094 0.31795734 0.31809476 0.31828898 0.31845137 0.31860676 0.31882536 0.3189766 0.3191364 0.31934035 0.31956145 0.31971186 0.31986964 0.32001913 0.3201947 0.3204345 0.32063773 0.32083556 0.3210089 0.3212035 0.32138297 0.32154873 0.3217322 0.32191578 0.3221378 0.32232928 0.32245564 0.32267314 0.3228654 0.3230782 0.32324663 0.32339296 0.32362276 0.3238615 0.3240358 0.32424033 0.3243878 0.3245844 0.32479402 0.32498795 0.3251558 0.3253019 0.32545185 0.32560182 0.3257474 0.32588536 0.32599697 0.3261493 0.32628185 0.3264275 0.3265856 0.3267192 0.32688972 0.32709095 0.3272688 0.327426 0.32761467 0.32776207 0.32792047 0.32809493 0.32825792 0.32840177 0.32860515 0.32880107 0.3290455 0.3292676 0.32941905 0.32961008 0.32984218 0.33001062 0.3301461 0.33030534 0.33045688 0.33066624 0.330854 0.33101678 0.33119342 0.3312824 0.33143252 0.33171457 0.33185816 0.33201504 0.33216116 0.3322691 0.33240822 0.3325668 0.3327779 0.33299318 0.3331644 0.33337894 0.333622 0.33377802 0.333928 0.33407694 0.3342127 0.33437592 0.33453655 0.334709 0.33486107 0.33500326 0.33516848 0.33535933 0.33552215 0.33576643 0.33597767 0.33618033 0.3363732 0.33654147 0.3367144 0.3369085 0.3371094 0.33730465 0.33746237 0.33760622 0.33776858 0.33794168 0.3381439 0.33831096 0.338483 0.3386518 0.3387872 0.33899277 0.33921003 0.33940718 0.339559 0.3397673 0.3399767 0.3401041 0.34025666 0.34044042 0.34060445 0.34080335 0.34099135 0.3411476 0.34136307 0.3415363 0.34167385 0.3418164 0.3419667 0.342108 0.3422656 0.34240746 0.34264582 0.3428257 0.34299117 0.34315372 0.34337047 0.34359014 0.34379962 0.34404585 0.34426078 0.3444134 0.3445805 0.34478042 0.34495384 0.34515184 0.34532693 0.34549022 0.34563163 0.34578243 0.34598577 0.34615287 0.34637693 0.34656972 0.3467871 0.34698996 0.34716898 0.34738645 0.34756765 0.34776312 0.34793794 0.34810326 0.34826586 0.34847802 0.34867856 0.34881714 0.34896842 0.34913298 0.34933105 0.3494583 0.34960732 0.34975803 0.3499011 0.35014018 0.35028502 0.3504837 0.35063684 0.35086313 0.3510617 0.35126472 0.35147446 0.35161728 0.35177684 0.35196674 0.35214895 0.3523095 0.35244867 0.35264054 0.35285828 0.35306752 0.35330537 0.35351062 0.3537229 0.35388425 0.35407495 0.35425395 0.35441893 0.35461015 0.35476956 0.35490516 0.35505712 0.35526124 0.3553949 0.35558864 0.35573456 0.35587448 0.35602045 0.35622314 0.35642684 0.35657924 0.3567763 0.35692242 0.35711095 0.35725504 0.35735503 0.35750836 0.35770047 0.3578123 0.35799718 0.3581886 0.3583582 0.35852262 0.3587076 0.35888466 0.3590601 0.35923058 0.35941458 0.35956016 0.35970393 0.35986167 0.36001608 0.36020947 0.36038342 0.36056367 0.36074713 0.36097568 0.3611204 0.36127374 0.36141333 0.361582 0.3617677 0.36200365 0.36221 0.36245 0.3626525 0.36280057 0.36297402 0.36315632 0.36333734 0.3634857 0.36364278 0.36381972 0.36397886 0.36417115 0.36431402 0.36449173 0.36464575 0.36481625 0.36500013 0.36513665 0.36528105 0.3654305 0.3656306 0.36580318 0.36600298 0.36615968 0.36634594
