client: 0
0.000050214
0.83162695

client: 1
0.000103379
1.1281784

client: 2
0.000271575
1.188849

client: 3
0.000176201
1.390513

client: 4
0.000263396
1.7301182

client: 5
0.000131024
1.8316146

client: 6
0.000216709
2.0321362

client: 7
0.000269981
2.0927463

client: 8
0.000087736
2.5331483

client: 9
0.000270676
3.2377853

