client: 0
0.000099538 0.13685629 0.23969412 0.34245875 0.38362154 0.4246211 0.46590334 0.5054729 0.5454684 0.5854726
0.13685463 0.23969385 0.34245852 0.3836213 0.4246196 0.4659031 0.50547266 0.5454681 0.58547056 0.62546855

client: 1
0.000054451 0.5777623 0.6186158 0.6595883 0.70055175 0.74156225 0.78260183 0.82247174 0.8635936 0.9046326
0.5777613 0.61861557 0.65958804 0.70055157 0.7415612 0.7826016 0.8224715 0.86359334 0.90463156 0.9456023

client: 2
0.000112552 0.8187839 0.92117316 0.9626404 1.0036422 1.0446057 1.085607 1.1266185 1.1676078 1.208574
0.8187826 0.9211729 0.9626401 1.003642 1.0446047 1.0856068 1.1266183 1.1676075 1.2085729 1.2496774

client: 3
0.000139038 0.53609425 0.6390162 1.1536855 1.194622 1.235579 1.2765731 1.3175683 1.3585534 1.3996208
0.53609294 0.63901585 1.1536851 1.1946218 1.235577 1.2765727 1.317568 1.358553 1.3996186 1.4406357

