client: 0
0.000104409 0.002235331 0.042791948 0.083773464 0.12477636 0.16577531 0.20678219 0.24776998 0.28878292 0.32980573
0.002234145 0.042791683 0.08377322 0.12477609 0.16577315 0.20678194 0.24776971 0.28878263 0.32980397 0.3707838

client: 1
0.000075809 0.013695042 0.31742153 0.35877547 0.39977223 0.44076598 0.4817704 0.5226884 0.5637753 0.604765
0.013694218 0.31742132 0.35877523 0.39977196 0.44076413 0.48177016 0.52268815 0.56377506 0.6047561 0.64576656

client: 2
0.000093714 0.03517327 0.13821565 0.44213498 0.7460887 0.78673786 0.827737 0.8687302 0.90974325 0.9507405
0.03517163 0.13821533 0.44213465 0.7460884 0.7867352 0.8277367 0.8687298 0.9097429 0.9507384 0.9917686

client: 3
0.000055578 0.6380878 0.7408652 0.8437472 0.8847466 0.9257315 0.96673423 1.0077716 1.0487797 1.089773
0.63808656 0.7408648 0.8437469 0.8847464 0.92573047 0.96673393 1.0077714 1.0487795 1.0897708 1.130759

