client: 0
0.000093406
0.41134948

client: 1
0.000164232
0.8202935

client: 2
0.000104676
2.392555

client: 3
0.000056222
2.8940558

client: 4
0.000123831
2.9345727

client: 5
0.000219502
3.3175461

client: 6
0.000065637
4.8052697

client: 7
0.00025705
5.1208553

client: 8
0.000232967
6.659601

client: 9
0.000231346
7.5742407

