client: 0
0.000109944
0.002408924

client: 1
0.000245055
0.10342741

client: 2
0.000245395
0.115166485

client: 3
0.0000624
0.3040021

client: 4
0.000050425
0.5785526

client: 5
0.000124178
0.679339

client: 6
0.00025873
0.8395521

client: 7
0.000137325
1.3825537

client: 8
0.000228456
2.0839736

client: 9
0.000183617
2.485219

