client: 0
0.000126615
0.2053797

client: 1
0.000250613
0.9845241

client: 2
0.000031505
1.4824307

client: 3
0.000228181
1.9900612

client: 4
0.000072519
2.2854958

client: 5
0.000140658
5.198697

client: 6
0.000205409
5.5012636

client: 7
0.000262398
5.7992764

client: 8
0.000227945
6.1011724

client: 9
0.000166635
7.710546

