client: 0
0.000143913
0.9832989

client: 1
0.000109402
2.787579

client: 2
0.000231453
3.3910239

client: 3
0.000188428
3.6908011

client: 4
0.0000647
4.291256

client: 5
0.000273613
4.496734

client: 6
0.000296894
5.396109

client: 7
0.000288718
5.602701

client: 8
0.000120475
7.801694

client: 9
0.000060025
8.008794

