client: 0
0.000150622
0.20584154

client: 1
0.000257294
0.71854085

client: 2
0.000050371
1.0090369

client: 3
0.000191691
1.9856287

client: 4
0.000231521
2.4883666

client: 5
0.000139984
3.0890393

client: 6
0.000239389
4.293076

client: 7
0.00024422
6.101779

client: 8
0.000232867
7.004517

client: 9
0.000090698
7.905421

