client: 0
0.000044612 0.27894992 0.95372474 1.6287597 2.3033369 2.978252 3.6532564 4.3286324 5.003346 5.6790447
0.27894807 0.9537245 1.6287596 2.3033366 2.9782495 3.6532562 4.3286324 5.0033455 5.6790423 6.353591

client: 1
0.000074863 0.3535731 1.0283602 1.7034407 2.378968 3.0539496 3.72895 4.4033613 5.0789595 5.7539625
0.3535721 1.02836 1.7034404 2.3789678 3.0539477 3.72895 4.4033613 5.0789595 5.7539606 6.4288716

client: 2
0.000034131 0.42822337 1.1034768 1.7781363 2.4531384 3.1285772 3.8032687 4.479006 5.154053 5.8286476
0.4282222 1.1034765 1.778136 2.453138 3.128575 3.8032684 4.4790053 5.154053 5.8286467 6.50332

