client: 0
0.000083358 0.30464897 0.979808 1.6550952 2.330061 3.0050998 3.6798038 4.3551207 5.02986 5.705399
0.30464768 0.9798078 1.655095 2.3300607 3.0050979 3.6798034 4.35512 5.02986 5.705397 6.3053665

client: 1
0.000065343 0.3802281 1.0553398 1.7298139 2.4049292 3.0796933 3.7554183 4.429935 5.105487 5.780333
0.3802268 1.0553395 1.7298136 2.404929 3.0796914 3.7554183 4.4299345 5.105487 5.780331 6.38003

client: 2
0.000091577 0.45499372 1.129689 1.8049492 2.4800434 3.1554027 3.8300421 4.504546 5.1803274 5.8549433
0.4549927 1.1296887 1.804949 2.4800432 3.1554008 3.830042 4.5045457 5.1803274 5.8549414 6.454835

