client: 0
0.000163916
0.002341962

client: 1
0.000124009
0.016466461

client: 2
0.000223093
0.018057313

client: 3
0.000056623
0.018102923

client: 4
0.000222347
0.038666137

client: 5
0.000223624
0.040457238

client: 6
0.000107887
0.11711661

client: 7
0.000226591
0.11887311

client: 8
0.000207883
0.12226464

client: 9
0.000094924
0.31778446

