client: 0
0.000193461
0.0029492

client: 1
0.00023848
0.003768699

client: 2
0.000201516
0.005236921

client: 3
0.000038694
0.007679518

client: 4
0.000032495
0.014410838

client: 5
0.000199598
0.019616362

client: 6
0.000152371
0.037126165

client: 7
0.000196611
0.11951289

client: 8
0.000101583
0.12094413

client: 9
0.000086901
0.179981

