client: 0
0.000199401
0.018706178

client: 1
0.000097308
0.023302767

client: 2
0.000144342
0.023794431

client: 3
0.000199474
0.028410617

client: 4
0.000189411
0.029923677

client: 5
0.000192074
0.032531116

client: 6
0.000024006
0.12392511

client: 7
0.000190216
0.14142962

client: 8
0.000071711
0.3329441

client: 9
0.000063255
1.1008219

