client: 0
0.000037481
0.007371109

client: 1
0.000100409
0.04152386

client: 2
0.000214705
0.14252913

client: 3
0.000024097
0.32185027

client: 4
0.000029052
0.5085623

client: 5
0.000209216
0.52062654

client: 6
0.000149702
0.54109967

client: 7
0.000090466
0.6089238

client: 8
0.000212203
0.6842038

client: 9
0.000190939
1.0850329

