client: 0
0.00008373 0.083403856 0.23365735 0.3840158 0.53393173 0.6835673 0.83350915 0.983546 1.1338377 1.2831368
0.083402745 0.2336571 0.38401562 0.53393143 0.6835653 0.83350325 0.9835458 1.1338375 1.2831358 1.4334775

client: 1
0.000055039 0.23360491 0.30820486 0.38299716 0.5329162 0.6834959 0.8335754 0.9833462 1.133618 1.2832255
0.23360324 0.3082047 0.38299692 0.53291595 0.6834942 0.8335753 0.983346 1.1336179 1.2832248 1.433908

client: 2
0.000076031 0.15920362 0.6835378 0.90877855 1.1337218 1.358527 1.5836208 1.8085654 2.0340557 2.258433
0.1592019 0.6835375 0.9087783 1.1337216 1.3585247 1.5836205 1.8085653 2.0340555 2.2584321 2.4089975

