client: 0
0.000055119 0.1367122 0.24025 0.3432376 0.38442844 0.42542142 0.46642488 0.50744504 0.54842114 0.5894532
0.13671084 0.24024975 0.34323734 0.38442826 0.4254197 0.46642467 0.5074448 0.54842085 0.58945197 0.6304539

client: 1
0.000077355 1.3415184 1.382432 1.4234121 1.464415 1.5054507 1.5464469 1.5874416 1.6284498 1.6694517
1.3415169 1.3824317 1.4234118 1.4644146 1.5054495 1.5464467 1.5874412 1.6284496 1.66945 1.7104439

client: 2
0.000161174 1.5389998 1.5804582 1.6214371 1.6624513 1.7034681 1.744456 1.7854577 1.8264525 1.8674481
1.5389984 1.5804579 1.6214368 1.662451 1.7034664 1.7444558 1.7854574 1.8264523 1.8674462 1.908448

client: 3
0.000088805 0.6375849 0.74036413 0.84299755 0.945937 1.0485144 1.9280947 2.0317395 2.0724444 2.1134446
0.6375827 0.7403639 0.8429974 0.9459367 1.0485126 1.9280944 2.0317392 2.0724442 2.113442 2.1544516

