client: 0
0.000078916 0.1147548 0.2183548 0.3206888 0.36184463 0.4028446 0.44386163 0.48484707 0.5258568 0.56685805
0.11475338 0.21835455 0.32068855 0.3618444 0.40284297 0.44386134 0.48484683 0.52585655 0.5668571 0.6078509

client: 1
0.000087369 0.33768037 0.4414976 0.5444979 0.58584505 0.62685245 0.6678395 0.70884246 0.7498603 0.7908785
0.33767906 0.4414974 0.54449767 0.5858448 0.62685025 0.6678393 0.70884216 0.74986005 0.79087657 0.83185476

client: 2
0.0001076 0.61645687 0.9198819 1.0231339 1.0638416 1.1048511 1.1458567 1.1868538 1.2278448 1.2688432
0.6164539 0.9198816 1.0231336 1.0638413 1.1048502 1.1458565 1.1868534 1.2278446 1.2688422 1.3098454

client: 3
0.000023141 1.3834317 1.4248663 1.5284777 1.569855 1.6108667 1.6518676 1.6928713 1.7338465 1.7748693
1.3834295 1.424866 1.5284774 1.5698547 1.6108656 1.6518673 1.6928711 1.7338462 1.7748675 1.8158798

