client: 0
0.000054231 0.57997197 0.882995 0.9850672 1.0256603 1.0666422 1.1076387 1.1486416 1.1896495 1.2306392
0.5799704 0.8829948 0.98506695 1.02566 1.0666401 1.1076384 1.1486413 1.1896491 1.230638 1.2716324

client: 1
0.000133625 1.5822628 1.6236427 1.6646239 1.7056296 1.7466357 1.787615 1.828625 1.869657 1.9106603
1.5822616 1.6236424 1.6646236 1.7056293 1.7466338 1.7876146 1.8286247 1.8696568 1.9106469 1.9516442

client: 2
0.000108673 1.8842328 1.9256661 1.9666452 2.0076377 2.0486264 2.152146 2.193679 2.2346566 2.2756538
1.8842311 1.9256659 1.9666451 2.0076375 2.0486238 2.1521456 2.1936789 2.2346563 2.275652 2.316659

client: 3
0.000112762 0.5360752 0.6386849 0.9427228 1.0459242 1.148689 1.989082 2.293894 2.3346348 2.375636
0.53607416 0.6386847 0.9427226 1.045924 1.1486871 1.9890816 2.2938938 2.3346345 2.3756351 2.8781962

