client: 0
0.000155958 0.11442155 0.21762021 0.2584388 0.29945108 0.34045917 0.38145626 0.42245477 0.46345726 0.5044732
0.11441994 0.21761984 0.25843844 0.2994508 0.34045744 0.3814559 0.42245445 0.4634569 0.5044583 0.54543465

client: 1
0.000101523 0.30517203 0.34640643 0.38746265 0.42837775 0.46944317 0.510428 0.55142367 0.5924323 0.6334061
0.3051709 0.34640616 0.3874624 0.4283775 0.46944147 0.5104278 0.55142343 0.5924321 0.63340473 0.67446244

client: 2
0.000047642 0.31561038 0.41846675 0.45945942 0.50045156 0.5413629 0.58245254 0.62338924 0.66445553 0.7054469
0.31560895 0.4184665 0.45945916 0.5004513 0.5413607 0.5824523 0.623389 0.6644553 0.7054448 0.74644625

client: 3
0.000092535 0.68197554 0.72345644 0.7644486 0.80539775 0.8463946 0.88745284 0.92841196 0.9693622 1.0104444
0.68197405 0.7234562 0.76444834 0.8053975 0.8463927 0.8874526 0.9284117 0.96936184 1.0104424 1.0514256

