client: 0
0.000234517
0.083098695

client: 1
0.00010211
0.10912111

client: 2
0.000241888
0.642946

client: 3
0.000028674
0.8867922

client: 4
0.00023159
1.0435277

client: 5
0.000231149
1.2875891

client: 6
0.000025834
1.3870595

client: 7
0.000144907
1.4911947

client: 8
0.000043763
1.8904015

client: 9
0.000188359
2.1923609

