client: 0
0.000225931
0.007433456

client: 1
0.000172256
0.018654147

client: 2
0.000212414
0.080916055

client: 3
0.000239495
0.11957112

client: 4
0.000242943
0.54118264

client: 5
0.000101815
0.5826074

client: 6
0.00008775
0.6420826

client: 7
0.000263234
1.0425075

client: 8
0.000050442
1.0840377

client: 9
0.000125493
1.18581

