client: 0
0.000178826
0.00746454

client: 1
0.000248796
0.14169551

client: 2
0.000115622
0.18481953

client: 3
0.000135533
0.34313324

client: 4
0.000127099
0.62130815

client: 5
0.00022093
0.6853451

client: 6
0.000235448
1.1860496

client: 7
0.000237102
1.6883538

client: 8
0.000028133
1.7904162

client: 9
0.000068458
2.0901904

