client: 0
0.000260148
0.001717699

client: 1
0.000164852
0.002937522

client: 2
0.000093855
0.002943029

client: 3
0.000130207
0.015535894

client: 4
0.000260845
0.01558521

client: 5
0.000262436
0.015626501

client: 6
0.000114407
0.10385711

client: 7
0.000172971
0.116666816

client: 8
0.000060535
0.17913711

client: 9
0.000218146
0.31846875

