client: 0
0.000062276
0.014705574

client: 1
0.000141862
0.036090095

client: 2
0.000100508
0.07752115

client: 3
0.000166506
0.10334566

client: 4
0.000259403
0.11543351

client: 5
0.000070645
0.11548297

client: 6
0.00022822
0.116601765

client: 7
0.000254688
0.13730818

client: 8
0.000251127
0.31569383

client: 9
0.000212707
0.31687906

