client: 0
0.00021105
0.20657757

client: 1
0.00022517
0.50800383

client: 2
0.000166775
4.394115

client: 3
0.000103096
5.2968736

client: 4
0.000207598
5.5988383

client: 5
0.000018767
6.199715

client: 6
0.000208534
7.8067656

client: 7
0.000240793
8.106466

client: 8
0.000113146
8.412069

client: 9
0.000058404
8.7090645

