client: 0
0.000134584
0.6144167

client: 1
0.000215344
0.92137825

client: 2
0.000254639
1.0238514

client: 3
0.000087777
1.227572

client: 4
0.000166569
1.4863875

client: 5
0.000146341
1.6487292

client: 6
0.000254947
2.0558221

client: 7
0.00026177
2.4980762

client: 8
0.000078341
3.7022054

client: 9
0.000256337
4.2148995

